Timestamp,court_number_id,item_number
2024-01-09 14:09:43,14,55(D)
2024-01-09 14:09:43,6,62(D)
2024-01-09 14:09:43,7,39(D)
2024-01-09 14:09:43,8,138(D)
2024-01-09 14:09:43,9,105(D)
2024-01-09 14:09:43,10,2(D)
2024-01-09 14:09:43,15,41(D)
2024-01-09 14:09:54,1,157-175(D)
2024-01-09 14:09:54,3,25(D)
2024-01-09 14:09:54,4,36(D)
2024-01-09 14:09:54,16,135(D)
2024-01-09 14:09:54,11,92(D)
2024-01-09 14:09:54,12,268(D)
2024-01-09 14:09:54,13,56-57(D)
2024-01-09 14:09:54,14,55(D)
2024-01-09 14:09:54,6,62(D)
2024-01-09 14:09:54,7,39(D)
2024-01-09 14:09:54,8,138(D)
2024-01-09 14:09:54,9,105(D)
2024-01-09 14:09:54,10,2(D)
2024-01-09 14:09:54,15,41(D)
2024-01-09 14:10:06,1,157-175(D)
2024-01-09 14:10:06,3,25(D)
2024-01-09 14:10:06,4,36(D)
2024-01-09 14:10:06,16,135(D)
2024-01-09 14:10:06,11,92(D)
2024-01-09 14:10:06,12,268(D)
2024-01-09 14:10:06,13,56-57(D)
2024-01-09 14:10:06,14,55(D)
2024-01-09 14:10:06,6,62(D)
2024-01-09 14:10:06,7,39(D)
2024-01-09 14:10:06,8,138(D)
2024-01-09 14:10:06,9,105(D)
2024-01-09 14:10:06,10,2(D)
2024-01-09 14:10:06,15,41(D)
2024-01-09 14:10:17,1,157-175(D)
2024-01-09 14:10:17,3,25(D)
2024-01-09 14:10:17,4,36(D)
2024-01-09 14:10:17,16,135(D)
2024-01-09 14:10:17,11,92(D)
2024-01-09 14:10:17,12,268(D)
2024-01-09 14:10:17,13,56-57(D)
2024-01-09 14:10:17,14,55(D)
2024-01-09 14:10:17,6,62(D)
2024-01-09 14:10:17,7,7(D)
2024-01-09 14:10:17,8,138(D)
2024-01-09 14:10:17,9,105(D)
2024-01-09 14:10:17,10,2(D)
2024-01-09 14:10:17,15,41(D)
2024-01-09 14:10:29,1,157-175(D)
2024-01-09 14:10:29,3,25(D)
2024-01-09 14:10:29,4,36(D)
2024-01-09 14:10:29,16,135(D)
2024-01-09 14:10:29,11,92(D)
2024-01-09 14:10:29,12,268(D)
2024-01-09 14:10:29,13,56-57(D)
2024-01-09 14:10:29,14,55(D)
2024-01-09 14:10:29,6,62(D)
2024-01-09 14:10:29,7,7(D)
2024-01-09 14:10:29,8,138(D)
2024-01-09 14:10:29,9,105(D)
2024-01-09 14:10:29,10,2(D)
2024-01-09 14:10:29,15,41(D)
2024-01-09 14:10:40,1,157-175(D)
2024-01-09 14:10:40,3,25(D)
2024-01-09 14:10:40,4,36(D)
2024-01-09 14:10:40,16,135(D)
2024-01-09 14:10:40,11,92(D)
2024-01-09 14:10:40,12,268(D)
2024-01-09 14:10:40,13,56-57(D)
2024-01-09 14:10:40,14,55(D)
2024-01-09 14:10:40,6,62(D)
2024-01-09 14:10:40,7,7(D)
2024-01-09 14:10:40,8,138(D)
2024-01-09 14:10:40,9,105(D)
2024-01-09 14:10:40,10,2(D)
2024-01-09 14:10:40,15,41(D)
2024-01-09 14:10:51,1,157-175(D)
2024-01-09 14:10:51,3,25(D)
2024-01-09 14:10:51,4,36(D)
2024-01-09 14:10:51,16,5(D)
2024-01-09 14:10:51,11,92(D)
2024-01-09 14:10:51,12,268(D)
2024-01-09 14:10:51,13,56-57(D)
2024-01-09 14:10:51,14,55(D)
2024-01-09 14:10:51,6,129(S)
2024-01-09 14:10:51,7,7(D)
2024-01-09 14:10:51,8,138(D)
2024-01-09 14:10:51,9,105(D)
2024-01-09 14:10:51,10,2(D)
2024-01-09 14:10:51,15,41(D)
2024-01-09 14:11:04,1,157-175(D)
2024-01-09 14:11:04,3,25(D)
2024-01-09 14:11:04,4,36(D)
2024-01-09 14:11:04,16,5(D)
2024-01-09 14:11:04,11,92(D)
2024-01-09 14:11:04,12,268(D)
2024-01-09 14:11:04,13,56-57(D)
2024-01-09 14:11:04,14,55(D)
2024-01-09 14:11:04,6,129(S)
2024-01-09 14:11:04,7,7(D)
2024-01-09 14:11:04,8,138(D)
2024-01-09 14:11:04,9,105(D)
2024-01-09 14:11:04,10,2(D)
2024-01-09 14:11:04,15,41(D)
2024-01-09 14:11:15,1,157-175(D)
2024-01-09 14:11:15,3,25(D)
2024-01-09 14:11:15,4,36(D)
2024-01-09 14:11:15,16,5(D)
2024-01-09 14:11:15,11,92(D)
2024-01-09 14:11:15,12,268(D)
2024-01-09 14:11:15,13,56-57(D)
2024-01-09 14:11:15,14,55(D)
2024-01-09 14:11:15,6,129(S)
2024-01-09 14:11:15,7,19(D)
2024-01-09 14:11:15,8,138(D)
2024-01-09 14:11:15,9,105(D)
2024-01-09 14:11:15,10,2(D)
2024-01-09 14:11:15,15,41(D)
2024-01-09 14:11:27,1,157-175(D)
2024-01-09 14:11:27,3,25(D)
2024-01-09 14:11:27,4,36(D)
2024-01-09 14:11:27,16,5(D)
2024-01-09 14:11:27,11,92(D)
2024-01-09 14:11:27,12,268(D)
2024-01-09 14:11:27,13,56-57(D)
2024-01-09 14:11:27,14,55(D)
2024-01-09 14:11:27,6,129(S)
2024-01-09 14:11:27,7,19(D)
2024-01-09 14:11:27,8,138(D)
2024-01-09 14:11:27,9,105(D)
2024-01-09 14:11:27,10,2(D)
2024-01-09 14:11:27,15,41(D)
2024-01-09 14:11:38,1,157-175(D)
2024-01-09 14:11:38,3,25(D)
2024-01-09 14:11:38,4,36(D)
2024-01-09 14:11:38,16,5(D)
2024-01-09 14:11:38,11,92(D)
2024-01-09 14:11:38,12,268(D)
2024-01-09 14:11:38,13,56-57(D)
2024-01-09 14:11:38,14,55(D)
2024-01-09 14:11:38,6,129(S)
2024-01-09 14:11:38,7,19(D)
2024-01-09 14:11:38,8,138(D)
2024-01-09 14:11:38,9,105(D)
2024-01-09 14:11:38,10,15(D)
2024-01-09 14:11:38,15,41(D)
2024-01-09 14:11:49,1,157-175(D)
2024-01-09 14:11:49,3,25(D)
2024-01-09 14:11:49,4,36(D)
2024-01-09 14:11:49,16,5(D)
2024-01-09 14:11:49,11,92(D)
2024-01-09 14:11:49,12,268(D)
2024-01-09 14:11:49,13,56-57(D)
2024-01-09 14:11:49,14,55(D)
2024-01-09 14:11:49,6,129(S)
2024-01-09 14:11:49,7,19(D)
2024-01-09 14:11:49,8,138(D)
2024-01-09 14:11:49,9,105(D)
2024-01-09 14:11:49,10,15(D)
2024-01-09 14:11:49,15,41(D)
2024-01-09 14:12:02,1,157-175(D)
2024-01-09 14:12:02,3,25(D)
2024-01-09 14:12:02,4,36(D)
2024-01-09 14:12:02,16,5(D)
2024-01-09 14:12:02,11,92(D)
2024-01-09 14:12:02,12,268(D)
2024-01-09 14:12:02,13,56-57(D)
2024-01-09 14:12:02,14,55(D)
2024-01-09 14:12:02,6,129(S)
2024-01-09 14:12:02,7,19(D)
2024-01-09 14:12:02,8,138(D)
2024-01-09 14:12:02,9,105(D)
2024-01-09 14:12:02,10,15(D)
2024-01-09 14:12:02,15,52(D)
2024-01-09 14:12:14,1,157-175(D)
2024-01-09 14:12:14,3,25(D)
2024-01-09 14:12:14,4,36(D)
2024-01-09 14:12:14,16,5(D)
2024-01-09 14:12:14,11,92(D)
2024-01-09 14:12:14,12,268(D)
2024-01-09 14:12:14,13,56-57(D)
2024-01-09 14:12:14,14,55(D)
2024-01-09 14:12:14,6,129(S)
2024-01-09 14:12:14,7,19(D)
2024-01-09 14:12:14,8,138(D)
2024-01-09 14:12:14,9,261(S)
2024-01-09 14:12:14,10,15(D)
2024-01-09 14:12:14,15,52(D)
2024-01-09 14:12:25,1,157-175(D)
2024-01-09 14:12:25,3,25(D)
2024-01-09 14:12:25,4,36(D)
2024-01-09 14:12:25,16,5(D)
2024-01-09 14:12:25,11,92(D)
2024-01-09 14:12:25,12,268(D)
2024-01-09 14:12:25,13,56-57(D)
2024-01-09 14:12:25,14,55(D)
2024-01-09 14:12:25,6,129(S)
2024-01-09 14:12:25,7,19(D)
2024-01-09 14:12:25,8,138(D)
2024-01-09 14:12:25,9,261(S)
2024-01-09 14:12:25,10,15(D)
2024-01-09 14:12:25,15,52(D)
2024-01-09 14:12:37,1,157-175(D)
2024-01-09 14:12:37,3,25(D)
2024-01-09 14:12:37,4,36(D)
2024-01-09 14:12:37,16,5(D)
2024-01-09 14:12:37,11,92(D)
2024-01-09 14:12:37,12,268(D)
2024-01-09 14:12:37,13,56-57(D)
2024-01-09 14:12:37,14,55(D)
2024-01-09 14:12:37,6,129(S)
2024-01-09 14:12:37,7,19(D)
2024-01-09 14:12:37,8,138(D)
2024-01-09 14:12:37,9,261(S)
2024-01-09 14:12:37,10,35(D)
2024-01-09 14:12:37,15,52(D)
2024-01-09 14:12:48,1,157-175(D)
2024-01-09 14:12:48,3,25(D)
2024-01-09 14:12:48,4,36(D)
2024-01-09 14:12:48,16,6(D)
2024-01-09 14:12:48,11,92(D)
2024-01-09 14:12:48,12,268(D)
2024-01-09 14:12:48,13,56-57(D)
2024-01-09 14:12:48,14,55(D)
2024-01-09 14:12:48,6,129(S)
2024-01-09 14:12:48,7,19(D)
2024-01-09 14:12:48,8,138(D)
2024-01-09 14:12:48,9,261(S)
2024-01-09 14:12:48,10,35(D)
2024-01-09 14:12:48,15,32(D)
2024-01-09 14:13:00,1,157-175(D)
2024-01-09 14:13:00,3,25(D)
2024-01-09 14:13:00,4,36(D)
2024-01-09 14:13:00,16,6(D)
2024-01-09 14:13:00,11,92(D)
2024-01-09 14:13:00,12,268(D)
2024-01-09 14:13:00,13,56-57(D)
2024-01-09 14:13:00,14,55(D)
2024-01-09 14:13:00,6,129(S)
2024-01-09 14:13:00,7,19(D)
2024-01-09 14:13:00,8,138(D)
2024-01-09 14:13:00,9,261(S)
2024-01-09 14:13:00,10,35(D)
2024-01-09 14:13:00,15,32(D)
2024-01-09 14:13:12,1,157-175(D)
2024-01-09 14:13:12,3,25(D)
2024-01-09 14:13:12,4,36(D)
2024-01-09 14:13:12,16,11(D)
2024-01-09 14:13:12,11,92(D)
2024-01-09 14:13:12,12,268(D)
2024-01-09 14:13:12,13,56-57(D)
2024-01-09 14:13:12,14,55(D)
2024-01-09 14:13:12,6,129(S)
2024-01-09 14:13:12,7,19(D)
2024-01-09 14:13:12,8,138(D)
2024-01-09 14:13:12,9,261(S)
2024-01-09 14:13:12,10,35(D)
2024-01-09 14:13:12,15,32(D)
2024-01-09 14:13:24,1,92(D)
2024-01-09 14:13:24,3,25(D)
2024-01-09 14:13:24,4,36(D)
2024-01-09 14:13:24,16,11(D)
2024-01-09 14:13:24,11,92(D)
2024-01-09 14:13:24,12,268(D)
2024-01-09 14:13:24,13,56-57(D)
2024-01-09 14:13:24,14,55(D)
2024-01-09 14:13:24,6,129(S)
2024-01-09 14:13:24,7,19(D)
2024-01-09 14:13:24,8,138(D)
2024-01-09 14:13:24,9,261(S)
2024-01-09 14:13:24,10,35(D)
2024-01-09 14:13:24,15,32(D)
2024-01-09 14:13:35,1,92(D)
2024-01-09 14:13:35,3,25(D)
2024-01-09 14:13:35,4,36(D)
2024-01-09 14:13:35,16,11(D)
2024-01-09 14:13:35,11,92(D)
2024-01-09 14:13:35,12,268(D)
2024-01-09 14:13:35,13,56-57(D)
2024-01-09 14:13:35,14,55(D)
2024-01-09 14:13:35,6,129(S)
2024-01-09 14:13:35,7,19(D)
2024-01-09 14:13:35,8,138(D)
2024-01-09 14:13:35,9,261(S)
2024-01-09 14:13:35,10,35(D)
2024-01-09 14:13:35,15,32(D)
2024-01-09 14:13:48,1,92(D)
2024-01-09 14:13:48,3,25(D)
2024-01-09 14:13:48,4,36(D)
2024-01-09 14:13:48,16,11(D)
2024-01-09 14:13:48,11,92(D)
2024-01-09 14:13:48,12,268(D)
2024-01-09 14:13:48,13,56-57(D)
2024-01-09 14:13:48,14,55(D)
2024-01-09 14:13:48,6,129(S)
2024-01-09 14:13:48,7,19(D)
2024-01-09 14:13:48,8,138(D)
2024-01-09 14:13:48,9,261(S)
2024-01-09 14:13:48,10,54(D)
2024-01-09 14:13:48,15,32(D)
2024-01-09 14:14:01,1,92(D)
2024-01-09 14:14:01,3,25(D)
2024-01-09 14:14:01,4,36(D)
2024-01-09 14:14:01,16,11(D)
2024-01-09 14:14:01,11,93(D)
2024-01-09 14:14:01,12,268(D)
2024-01-09 14:14:01,13,56-57(D)
2024-01-09 14:14:01,14,55(D)
2024-01-09 14:14:01,6,129(S)
2024-01-09 14:14:01,7,19(D)
2024-01-09 14:14:01,8,138(D)
2024-01-09 14:14:01,9,261(S)
2024-01-09 14:14:01,10,54(D)
2024-01-09 14:14:01,15,32(D)
2024-01-09 14:14:12,1,92(D)
2024-01-09 14:14:12,3,25(D)
2024-01-09 14:14:12,4,36(D)
2024-01-09 14:14:12,16,11(D)
2024-01-09 14:14:12,11,93(D)
2024-01-09 14:14:12,12,268(D)
2024-01-09 14:14:12,13,56-57(D)
2024-01-09 14:14:12,14,55(D)
2024-01-09 14:14:12,6,129(S)
2024-01-09 14:14:12,7,19(D)
2024-01-09 14:14:12,8,138(D)
2024-01-09 14:14:12,9,261(S)
2024-01-09 14:14:12,10,54(D)
2024-01-09 14:14:12,15,32(D)
2024-01-09 14:14:24,1,92(D)
2024-01-09 14:14:24,3,25(D)
2024-01-09 14:14:24,4,36(D)
2024-01-09 14:14:24,16,11(D)
2024-01-09 14:14:24,11,93(D)
2024-01-09 14:14:24,12,268(D)
2024-01-09 14:14:24,13,56-57(D)
2024-01-09 14:14:24,14,55(D)
2024-01-09 14:14:24,6,129(S)
2024-01-09 14:14:24,7,19(D)
2024-01-09 14:14:24,8,138(D)
2024-01-09 14:14:24,9,261(S)
2024-01-09 14:14:24,10,54(D)
2024-01-09 14:14:24,15,32(D)
2024-01-09 14:14:35,1,92(D)
2024-01-09 14:14:35,3,25(D)
2024-01-09 14:14:35,4,36(D)
2024-01-09 14:14:35,16,11(D)
2024-01-09 14:14:35,11,93(D)
2024-01-09 14:14:35,12,268(D)
2024-01-09 14:14:35,13,56-57(D)
2024-01-09 14:14:35,14,55(D)
2024-01-09 14:14:35,6,129(S)
2024-01-09 14:14:35,7,19(D)
2024-01-09 14:14:35,8,138(D)
2024-01-09 14:14:35,9,261(S)
2024-01-09 14:14:35,10,54(D)
2024-01-09 14:14:35,15,32(D)
2024-01-09 14:14:47,1,92(D)
2024-01-09 14:14:47,3,25(D)
2024-01-09 14:14:47,4,36(D)
2024-01-09 14:14:47,16,13-14(D)
2024-01-09 14:14:47,11,93(D)
2024-01-09 14:14:47,12,268(D)
2024-01-09 14:14:47,13,56-57(D)
2024-01-09 14:14:47,14,55(D)
2024-01-09 14:14:47,6,129(S)
2024-01-09 14:14:47,7,19(D)
2024-01-09 14:14:47,8,138(D)
2024-01-09 14:14:47,9,261(S)
2024-01-09 14:14:47,10,59(D)
2024-01-09 14:14:47,15,32(D)
2024-01-09 14:15:00,1,92(D)
2024-01-09 14:15:00,3,25(D)
2024-01-09 14:15:00,4,36(D)
2024-01-09 14:15:00,16,13-14(D)
2024-01-09 14:15:00,11,95(D)
2024-01-09 14:15:00,12,268(D)
2024-01-09 14:15:00,13,56-57(D)
2024-01-09 14:15:00,14,55(D)
2024-01-09 14:15:00,6,129(S)
2024-01-09 14:15:00,7,19(D)
2024-01-09 14:15:00,8,138(D)
2024-01-09 14:15:00,9,261(S)
2024-01-09 14:15:00,10,59(D)
2024-01-09 14:15:00,15,32(D)
2024-01-09 14:15:12,1,92(D)
2024-01-09 14:15:12,3,25(D)
2024-01-09 14:15:12,4,36(D)
2024-01-09 14:15:12,16,13-14(D)
2024-01-09 14:15:12,11,95(D)
2024-01-09 14:15:12,12,268(D)
2024-01-09 14:15:12,13,56-57(D)
2024-01-09 14:15:12,14,55(D)
2024-01-09 14:15:12,6,129(S)
2024-01-09 14:15:12,7,19(D)
2024-01-09 14:15:12,8,138(D)
2024-01-09 14:15:12,9,261(S)
2024-01-09 14:15:12,10,59(D)
2024-01-09 14:15:12,15,32(D)
2024-01-09 14:15:25,1,92(D)
2024-01-09 14:15:25,3,25(D)
2024-01-09 14:15:25,4,36(D)
2024-01-09 14:15:25,16,13-14(D)
2024-01-09 14:15:25,11,95(D)
2024-01-09 14:15:25,12,268(D)
2024-01-09 14:15:25,13,56-57(D)
2024-01-09 14:15:25,14,55(D)
2024-01-09 14:15:25,6,129(S)
2024-01-09 14:15:25,7,19(D)
2024-01-09 14:15:25,8,138(D)
2024-01-09 14:15:25,9,261(S)
2024-01-09 14:15:25,10,59(D)
2024-01-09 14:15:25,15,32(D)
2024-01-09 14:15:39,1,92(D)
2024-01-09 14:15:39,3,25(D)
2024-01-09 14:15:39,4,36(D)
2024-01-09 14:15:39,16,13-14(D)
2024-01-09 14:15:39,11,95(D)
2024-01-09 14:15:39,12,268(D)
2024-01-09 14:15:39,13,56-57(D)
2024-01-09 14:15:39,14,55(D)
2024-01-09 14:15:39,6,129(S)
2024-01-09 14:15:39,7,19(D)
2024-01-09 14:15:39,8,138(D)
2024-01-09 14:15:39,9,261(S)
2024-01-09 14:15:39,10,59(D)
2024-01-09 14:15:39,15,32(D)
2024-01-09 14:15:51,1,92(D)
2024-01-09 14:15:51,3,25(D)
2024-01-09 14:15:51,4,36(D)
2024-01-09 14:15:51,16,13-14(D)
2024-01-09 14:15:51,11,96(D)
2024-01-09 14:15:51,12,268(D)
2024-01-09 14:15:51,13,56-57(D)
2024-01-09 14:15:51,14,55(D)
2024-01-09 14:15:51,6,129(S)
2024-01-09 14:15:51,7,19(D)
2024-01-09 14:15:51,8,138(D)
2024-01-09 14:15:51,9,261(S)
2024-01-09 14:15:51,10,59(D)
2024-01-09 14:15:51,15,32(D)
2024-01-09 14:16:03,1,92(D)
2024-01-09 14:16:03,3,25(D)
2024-01-09 14:16:03,4,36(D)
2024-01-09 14:16:03,16,16(D)
2024-01-09 14:16:03,11,96(D)
2024-01-09 14:16:03,12,268(D)
2024-01-09 14:16:03,13,56-57(D)
2024-01-09 14:16:03,14,55(D)
2024-01-09 14:16:03,6,129(S)
2024-01-09 14:16:03,7,19(D)
2024-01-09 14:16:03,8,138(D)
2024-01-09 14:16:03,9,261(S)
2024-01-09 14:16:03,10,59(D)
2024-01-09 14:16:03,15,32(D)
2024-01-09 14:16:14,1,92(D)
2024-01-09 14:16:14,3,25(D)
2024-01-09 14:16:14,4,36(D)
2024-01-09 14:16:14,16,16(D)
2024-01-09 14:16:14,11,96(D)
2024-01-09 14:16:14,12,268(D)
2024-01-09 14:16:14,13,56-57(D)
2024-01-09 14:16:14,14,55(D)
2024-01-09 14:16:14,6,129(S)
2024-01-09 14:16:14,7,19(D)
2024-01-09 14:16:14,8,138(D)
2024-01-09 14:16:14,9,261(S)
2024-01-09 14:16:14,10,59(D)
2024-01-09 14:16:14,15,32(D)
2024-01-09 14:16:27,1,41(D)
2024-01-09 14:16:27,3,25(D)
2024-01-09 14:16:27,4,36(D)
2024-01-09 14:16:27,16,16(D)
2024-01-09 14:16:27,11,97(D)
2024-01-09 14:16:27,12,268(D)
2024-01-09 14:16:27,13,56-57(D)
2024-01-09 14:16:27,14,55(D)
2024-01-09 14:16:27,6,129(S)
2024-01-09 14:16:27,7,19(D)
2024-01-09 14:16:27,8,138(D)
2024-01-09 14:16:27,9,20(D)
2024-01-09 14:16:27,10,59(D)
2024-01-09 14:16:27,15,32(D)
2024-01-09 14:16:38,1,41(D)
2024-01-09 14:16:38,3,25(D)
2024-01-09 14:16:38,4,36(D)
2024-01-09 14:16:38,16,16(D)
2024-01-09 14:16:38,11,97(D)
2024-01-09 14:16:38,12,268(D)
2024-01-09 14:16:38,13,56-57(D)
2024-01-09 14:16:38,14,55(D)
2024-01-09 14:16:38,6,129(S)
2024-01-09 14:16:38,7,19(D)
2024-01-09 14:16:38,8,138(D)
2024-01-09 14:16:38,9,20(D)
2024-01-09 14:16:38,10,59(D)
2024-01-09 14:16:38,15,32(D)
2024-01-09 14:16:50,1,41(D)
2024-01-09 14:16:50,3,25(D)
2024-01-09 14:16:50,4,36(D)
2024-01-09 14:16:50,16,17(D)
2024-01-09 14:16:50,11,97(D)
2024-01-09 14:16:50,12,268(D)
2024-01-09 14:16:50,13,56-57(D)
2024-01-09 14:16:50,14,415(S)
2024-01-09 14:16:50,6,129(S)
2024-01-09 14:16:50,7,19(D)
2024-01-09 14:16:50,8,138(D)
2024-01-09 14:16:50,9,20(D)
2024-01-09 14:16:50,10,59(D)
2024-01-09 14:16:50,15,32(D)
2024-01-09 14:17:06,1,41(D)
2024-01-09 14:17:06,3,25(D)
2024-01-09 14:17:06,4,36(D)
2024-01-09 14:17:06,16,17(D)
2024-01-09 14:17:06,11,97(D)
2024-01-09 14:17:06,12,268(D)
2024-01-09 14:17:06,13,56-57(D)
2024-01-09 14:17:06,14,415(S)
2024-01-09 14:17:06,6,129(S)
2024-01-09 14:17:06,7,19(D)
2024-01-09 14:17:06,8,138(D)
2024-01-09 14:17:06,9,20(D)
2024-01-09 14:17:06,10,59(D)
2024-01-09 14:17:06,15,32(D)
2024-01-09 14:17:19,1,41(D)
2024-01-09 14:17:19,3,25(D)
2024-01-09 14:17:19,4,36(D)
2024-01-09 14:17:19,16,17(D)
2024-01-09 14:17:19,11,97(D)
2024-01-09 14:17:19,12,268(D)
2024-01-09 14:17:19,13,9-11(D)
2024-01-09 14:17:19,14,415(S)
2024-01-09 14:17:19,6,129(S)
2024-01-09 14:17:19,7,19(D)
2024-01-09 14:17:19,8,138(D)
2024-01-09 14:17:19,9,93(D)
2024-01-09 14:17:19,10,59(D)
2024-01-09 14:17:19,15,32(D)
2024-01-09 14:17:34,1,41(D)
2024-01-09 14:17:34,3,25(D)
2024-01-09 14:17:34,4,36(D)
2024-01-09 14:17:34,16,17(D)
2024-01-09 14:17:34,11,97(D)
2024-01-09 14:17:34,12,268(D)
2024-01-09 14:17:34,13,9-11(D)
2024-01-09 14:17:34,14,415(S)
2024-01-09 14:17:34,6,129(S)
2024-01-09 14:17:34,7,19(D)
2024-01-09 14:17:34,8,138(D)
2024-01-09 14:17:34,9,93(D)
2024-01-09 14:17:34,10,59(D)
2024-01-09 14:17:34,15,32(D)
2024-01-09 14:17:44,1,41(D)
2024-01-09 14:17:44,3,25(D)
2024-01-09 14:17:44,4,36(D)
2024-01-09 14:17:44,16,17(D)
2024-01-09 14:17:44,11,97(D)
2024-01-09 14:17:44,12,268(D)
2024-01-09 14:17:44,13,9-11(D)
2024-01-09 14:17:44,14,415(S)
2024-01-09 14:17:44,6,129(S)
2024-01-09 14:17:44,7,19(D)
2024-01-09 14:17:44,8,138(D)
2024-01-09 14:17:44,9,93(D)
2024-01-09 14:17:44,10,59(D)
2024-01-09 14:17:44,15,32(D)
2024-01-09 14:17:57,1,41(D)
2024-01-09 14:17:57,3,25(D)
2024-01-09 14:17:57,4,36(D)
2024-01-09 14:17:57,16,18(D)
2024-01-09 14:17:57,11,97(D)
2024-01-09 14:17:57,12,268(D)
2024-01-09 14:17:57,13,9-11(D)
2024-01-09 14:17:57,14,415(S)
2024-01-09 14:17:57,6,129(S)
2024-01-09 14:17:57,7,19(D)
2024-01-09 14:17:57,8,138(D)
2024-01-09 14:17:57,9,93(D)
2024-01-09 14:17:57,10,59(D)
2024-01-09 14:17:57,15,32(D)
2024-01-09 14:18:07,1,41(D)
2024-01-09 14:18:07,3,25(D)
2024-01-09 14:18:07,4,36(D)
2024-01-09 14:18:07,16,18(D)
2024-01-09 14:18:07,11,97(D)
2024-01-09 14:18:07,12,268(D)
2024-01-09 14:18:07,13,9-11(D)
2024-01-09 14:18:07,14,416(S)
2024-01-09 14:18:07,6,129(S)
2024-01-09 14:18:07,7,19(D)
2024-01-09 14:18:07,8,138(D)
2024-01-09 14:18:07,9,93(D)
2024-01-09 14:18:07,10,59(D)
2024-01-09 14:18:07,15,32(D)
2024-01-09 14:18:19,1,41(D)
2024-01-09 14:18:19,3,25(D)
2024-01-09 14:18:19,4,36(D)
2024-01-09 14:18:19,16,18(D)
2024-01-09 14:18:19,11,98(D)
2024-01-09 14:18:19,12,268(D)
2024-01-09 14:18:19,13,9-11(D)
2024-01-09 14:18:19,14,416(S)
2024-01-09 14:18:19,6,129(S)
2024-01-09 14:18:19,7,19(D)
2024-01-09 14:18:19,8,138(D)
2024-01-09 14:18:19,9,93(D)
2024-01-09 14:18:19,10,59(D)
2024-01-09 14:18:19,15,32(D)
2024-01-09 14:18:30,1,69(D)
2024-01-09 14:18:30,3,25(D)
2024-01-09 14:18:30,4,36(D)
2024-01-09 14:18:30,16,19(D)
2024-01-09 14:18:30,11,98(D)
2024-01-09 14:18:30,12,268(D)
2024-01-09 14:18:30,13,9-11(D)
2024-01-09 14:18:30,14,416(S)
2024-01-09 14:18:30,6,129(S)
2024-01-09 14:18:30,7,19(D)
2024-01-09 14:18:30,8,138(D)
2024-01-09 14:18:30,9,93(D)
2024-01-09 14:18:30,10,59(D)
2024-01-09 14:18:30,15,32(D)
2024-01-09 14:18:41,1,69(D)
2024-01-09 14:18:41,3,25(D)
2024-01-09 14:18:41,4,36(D)
2024-01-09 14:18:41,16,19(D)
2024-01-09 14:18:41,11,98(D)
2024-01-09 14:18:41,12,268(D)
2024-01-09 14:18:41,13,9-11(D)
2024-01-09 14:18:41,14,416(S)
2024-01-09 14:18:41,6,129(S)
2024-01-09 14:18:41,7,19(D)
2024-01-09 14:18:41,8,138(D)
2024-01-09 14:18:41,9,93(D)
2024-01-09 14:18:41,10,59(D)
2024-01-09 14:18:41,15,32(D)
2024-01-09 14:18:53,1,69(D)
2024-01-09 14:18:53,3,25(D)
2024-01-09 14:18:53,4,36(D)
2024-01-09 14:18:53,16,19(D)
2024-01-09 14:18:53,11,98(D)
2024-01-09 14:18:53,12,268(D)
2024-01-09 14:18:53,13,9-11(D)
2024-01-09 14:18:53,14,416(S)
2024-01-09 14:18:53,6,129(S)
2024-01-09 14:18:53,7,19(D)
2024-01-09 14:18:53,8,138(D)
2024-01-09 14:18:53,9,93(D)
2024-01-09 14:18:53,10,59(D)
2024-01-09 14:18:53,15,32(D)
2024-01-09 14:19:04,1,69(D)
2024-01-09 14:19:04,3,25(D)
2024-01-09 14:19:04,4,36(D)
2024-01-09 14:19:04,16,19(D)
2024-01-09 14:19:04,11,98(D)
2024-01-09 14:19:04,12,268(D)
2024-01-09 14:19:04,13,9-11(D)
2024-01-09 14:19:04,14,416(S)
2024-01-09 14:19:04,6,129(S)
2024-01-09 14:19:04,7,19(D)
2024-01-09 14:19:04,8,138(D)
2024-01-09 14:19:04,9,93(D)
2024-01-09 14:19:04,10,59(D)
2024-01-09 14:19:04,15,32(D)
2024-01-09 14:19:15,1,69(D)
2024-01-09 14:19:15,3,25(D)
2024-01-09 14:19:15,4,36(D)
2024-01-09 14:19:15,16,19(D)
2024-01-09 14:19:15,11,98(D)
2024-01-09 14:19:15,12,268(D)
2024-01-09 14:19:15,13,9-11(D)
2024-01-09 14:19:15,14,416(S)
2024-01-09 14:19:15,6,129(S)
2024-01-09 14:19:15,7,19(D)
2024-01-09 14:19:15,8,138(D)
2024-01-09 14:19:15,9,93(D)
2024-01-09 14:19:15,10,59(D)
2024-01-09 14:19:15,15,32(D)
2024-01-09 14:19:26,1,69(D)
2024-01-09 14:19:26,3,25(D)
2024-01-09 14:19:26,4,36(D)
2024-01-09 14:19:26,16,19(D)
2024-01-09 14:19:26,11,98(D)
2024-01-09 14:19:26,12,268(D)
2024-01-09 14:19:26,13,9-11(D)
2024-01-09 14:19:26,14,416(S)
2024-01-09 14:19:26,6,129(S)
2024-01-09 14:19:26,7,19(D)
2024-01-09 14:19:26,8,138(D)
2024-01-09 14:19:26,9,93(D)
